0,6,6,16,0,57,12,0,0,0,0,1,0,12,13,3,3,12,1,1,0,0,0,0,1
85,0,0,0,14,0,0,0,4,6,2,4,2,14,7,2,3,8,8,0,0,0,0,17,1
6,42,39,0,3,8,0,0,8,9,1,11,4,6,7,2,3,11,11,5,3,11,4,3,1
10,15,33,13,0,0,27,0,2,2,4,0,1,9,3,3,4,0,4,11,0,2,10,19,1
67,0,0,0,32,0,0,0,2,4,18,1,1,4,18,0,1,0,10,0,8,7,7,2,1
71,0,0,0,28,0,0,0,11,12,6,4,10,0,8,7,0,1,9,4,10,5,6,0,1
19,7,0,0,9,0,0,63,0,4,6,0,1,5,8,0,5,8,5,0,1,2,0,0,1
61,0,0,0,38,0,0,0,8,4,9,5,3,0,9,12,0,0,9,0,9,9,9,14,1
0,0,0,0,42,0,0,57,0,2,4,4,0,8,11,7,0,3,10,0,0,7,10,1,1
63,0,0,0,36,0,0,0,6,7,6,5,7,7,11,10,0,0,10,4,0,0,6,13,1
2,82,0,0,7,7,0,0,9,5,9,7,2,0,2,7,4,9,4,4,11,12,2,0,1
83,2,0,0,13,0,0,0,6,4,11,0,4,4,12,0,8,0,10,0,6,0,1,1,1
88,0,0,0,11,0,0,0,1,2,4,1,0,7,14,0,4,3,12,0,1,0,0,0,1
0,82,0,0,0,17,0,0,1,5,4,1,4,13,13,1,0,1,7,1,0,0,5,4,1
89,0,0,0,10,0,0,0,6,0,8,6,2,1,10,8,5,2,13,4,8,0,12,8,1
0,59,0,0,40,0,0,0,2,0,7,0,10,1,13,0,1,3,11,3,0,1,1,0,1
65,0,0,0,4,0,10,19,0,2,6,3,0,4,11,4,0,9,10,1,0,2,5,5,1
80,0,0,0,15,0,3,0,2,8,8,7,0,10,21,4,0,3,18,0,5,5,7,2,1
0,3,0,29,3,3,4,54,2,3,3,6,0,5,8,5,2,1,6,0,0,1,1,3,1
60,0,10,0,15,0,13,0,1,1,0,0,0,7,14,0,0,9,14,0,0,1,2,0,1
0,72,0,0,0,22,5,0,1,8,8,0,0,8,18,1,0,0,13,1,0,2,8,1,1
86,0,0,0,13,0,0,0,1,5,7,0,0,7,12,0,0,11,11,0,1,0,1,1,1
0,0,0,0,25,0,0,74,0,0,1,2,0,4,13,3,2,9,12,0,1,1,4,0,1
74,0,0,0,25,0,0,0,3,9,7,5,4,8,9,8,2,3,11,9,0,0,6,7,1
7,0,0,6,10,0,0,75,0,5,3,5,0,4,10,5,1,2,6,1,0,0,1,0,1
8,12,0,0,7,23,44,3,0,2,1,0,0,0,14,3,5,14,12,5,2,12,6,1,1
20,0,0,7,16,9,7,37,4,12,10,2,5,4,9,0,6,4,15,7,1,0,0,7,1
72,6,0,7,7,0,0,5,0,5,7,0,0,5,12,0,0,11,11,0,0,2,2,0,1
0,91,0,0,0,8,0,0,4,4,3,9,13,7,9,0,7,12,11,2,0,2,5,2,1
9,27,28,3,9,6,12,2,13,6,4,1,7,8,8,1,14,7,10,2,8,7,3,1,1
19,0,1,0,43,5,1,28,5,16,7,3,0,9,16,4,0,6,11,2,2,7,12,0,1
0,12,72,0,0,14,0,0,0,2,1,0,0,9,4,0,0,1,4,6,0,1,0,1,1
0,0,0,16,5,4,0,73,1,3,4,3,0,7,16,6,3,3,8,0,0,0,2,1,1
63,0,0,0,36,0,0,0,0,1,4,3,0,5,13,1,0,9,10,0,0,1,1,0,1
33,24,0,0,5,21,3,10,0,1,1,0,2,7,9,4,14,12,3,0,23,15,1,0,1
0,24,0,11,15,9,0,37,1,0,1,0,1,5,2,1,1,15,5,4,0,1,5,3,1
0,0,7,6,0,0,61,24,11,6,10,2,6,4,16,3,6,12,2,0,1,5,0,0,1
66,0,0,0,22,3,7,0,3,2,5,8,1,0,12,6,5,7,17,4,8,6,9,7,1
15,4,2,70,2,2,0,1,5,12,14,12,2,5,16,9,1,2,9,5,1,1,4,2,1
72,0,0,0,27,0,0,0,1,7,6,5,2,6,13,6,4,6,9,2,8,6,10,2,1
2,0,4,11,12,0,11,57,2,8,7,6,11,16,7,9,3,9,3,6,5,7,1,0,1
0,0,0,0,45,0,0,54,2,7,2,5,2,5,0,8,2,0,0,3,1,1,1,1,1
70,0,0,0,29,0,0,0,0,0,4,2,0,0,16,4,2,4,9,0,2,9,8,8,1
68,9,0,0,16,5,0,0,0,0,8,4,0,1,15,6,9,1,7,0,6,5,5,3,1
84,0,0,0,15,0,0,0,5,3,7,11,7,6,12,3,7,0,12,0,6,0,1,11,1
66,0,0,0,33,0,0,0,0,0,0,0,1,0,3,0,4,1,8,0,2,7,10,5,1
0,25,52,0,0,21,0,0,0,5,2,0,4,14,13,1,0,4,9,5,0,5,1,0,1
46,0,0,0,27,16,9,0,6,0,3,2,10,6,12,7,6,2,10,1,1,3,6,12,1
67,2,2,0,27,0,0,0,1,1,6,10,7,7,13,7,7,9,14,1,7,2,5,3,1
4,0,2,10,0,2,79,0,0,2,6,2,0,11,9,18,2,6,9,5,0,7,12,6,1
82,0,0,0,17,0,0,0,2,3,2,3,5,6,11,9,4,6,10,6,3,3,4,5,1
0,0,0,0,35,0,0,64,3,1,5,1,0,16,16,9,4,8,7,2,2,6,4,0,1
84,0,0,0,15,0,0,0,4,5,8,8,3,8,13,6,4,3,10,3,3,5,2,11,1
49,1,0,0,31,6,10,0,6,9,2,4,8,10,14,8,7,10,8,3,3,7,1,0,1
86,0,0,0,9,3,0,0,8,2,7,6,4,1,14,5,0,0,13,2,4,4,7,10,1
79,0,0,0,20,0,0,0,6,11,12,5,1,7,20,0,0,0,2,1,5,2,0,10,1
77,0,0,0,22,0,0,0,7,6,4,14,2,2,0,18,1,5,0,17,3,5,4,12,1
77,0,0,0,22,0,0,0,6,8,12,5,2,3,12,7,0,0,8,1,9,0,0,17,1
75,0,0,0,24,0,0,0,1,4,7,1,0,6,20,0,0,4,18,0,3,1,3,0,1
59,0,0,0,40,0,0,0,1,2,4,1,2,4,19,0,7,6,10,0,2,1,4,1,1
72,0,8,0,19,0,0,0,4,7,11,0,4,1,9,1,0,0,8,0,4,4,3,0,1
79,0,0,0,20,0,0,0,0,4,1,1,0,0,20,5,0,1,18,0,1,5,9,0,1
